Address,Name Tag,Balance,Percentage,Txn Count
"0x73ee279f6a62302ffaaef7d7771b69bbf4278cc0","","99.57091186 BNB","0.00025200%","24"
"0x8e9bd026cffcd6cdd177f923eccf13e1ace73dd2","","99.50940015 BNB","0.00025184%","2"
"0x74dd6aa79bbb95e7c05b6213b973654a341c95ee","","99.4969705 BNB","0.00025181%","24"
"0x31279dc74d49c8c985d8af193d41b1d5c09a057b","","99.48130645 BNB","0.00025177%","5"
"0x153cbc5a607ccd4fb19e909e3fb1d3fd38d96199","","99.4739204 BNB","0.00025175%","18"
"0xd94c5be05c254d829ed12b7c5b3339a5a926dd59","","99.46253255 BNB","0.00025172%","27"
"0x200a3b17884460a0a6e5d98609e15bcdc5d483bc","","99.39479179 BNB","0.00025155%","2"
"0x23ee4a234e975e5f84e041e6b55bfb6d08287b35","","99.27874651 BNB","0.00025126%","20"
"0xd3a01bf57c7e70e2ca28a973b9bf483875eebf69","","99.27 BNB","0.00025123%","0"
"0x5e78bec12b4195322f90411362ea2579ece74f71","","99.22179995 BNB","0.00025111%","1"
"0x552595e6b6a82b1b8d420d8f6b245165555b9fd4","CoinTool: MultiSender","99.2003 BNB","0.00025106%","99,123"
"0xe2f15e219fc03a2c7a987ccebb247b83816d7287","","99.10650629 BNB","0.00025082%","9"
"0x4746b4e8f551916eb19617030b6a7ceed6a53f22","","99.05012953 BNB","0.00025068%","12"
"0xc202767812fa6b7dbc3f03d873ab4f475c7fe2d4","","99.0498105 BNB","0.00025068%","10"
"0x6a13c308cda9649490093de8d94a047cf4c0da7c","","99.0021173 BNB","0.00025056%","48"
"0x8d7e66cc2e3ad99cb28c99b99202e9e532b58da1","","99 BNB","0.00025055%","0"
"0xe47d7700c4f36fcb32a689ed9ee541f13886f153","","98.99995679 BNB","0.00025055%","5"
"0x67e24a59f8f5822193827026602ad20c045fcb26","","98.99995679 BNB","0.00025055%","4"
"0x6827713a3d88c8b2353fe43774808dd364cc1d3f","","98.99995679 BNB","0.00025055%","4"
"0xf9524f0a64b1faaa5d764a92aed477ae668a22d7","","98.99995679 BNB","0.00025055%","4"
"0x478f48d91f03738f37bfb1e630294afb9175dd91","","98.99995679 BNB","0.00025055%","3"
"0x06cb161dc29dbd52a69417f49f1639217f2b0feb","","98.99995679 BNB","0.00025055%","3"
"0xbbd5293729b035485b0f73d7bc99f0f232af68a2","","98.99995679 BNB","0.00025055%","3"
"0xe8aeff3e6cc1b4d822b3fad1f2d3505264b4dbae","","98.99995676 BNB","0.00025055%","3"
"0x3a9a4533970baa2f9c53c7bce1976a777453c891","","98.99994689 BNB","0.00025055%","2"
"0x4ffe45ffe05f2bc53f87642509f8804037adee02","","98.99994689 BNB","0.00025055%","2"
"0x78ab5d572114887169feae3fbc3a5f69b1e08d7a","","98.99994689 BNB","0.00025055%","2"
"0x6f05bbd552fe20aa39bf50d3a01e8c58a4581d94","","98.99994689 BNB","0.00025055%","2"
"0x045cd9427d14abc229e2b7ad2f7b3d282521b900","","98.99994679 BNB","0.00025055%","3"
"0xf3394fc63c3d7583feb4a84b3ae2487f59eb12e4","","98.99993689 BNB","0.00025055%","2"
"0xf2fb5462a14d75723a39c63800dd5e3f27ac0fb2","","98.99993662 BNB","0.00025055%","2"
"0x6da1ae48aa2dbb5d833b646deb07c2e06ec33c8a","","98.99759251 BNB","0.00025054%","97"
"0x67c5c429953a1323e5ea7719f3e21c4df2b0f643","","98.987945 BNB","0.00025052%","1"
"0x8dcc844897964aab5511df91095e71ff9a50e358","","98.92248442 BNB","0.00025035%","9,096"
"0x2b49cf3239fc4046414813090fa2aff5abb77d63","","98.87592702 BNB","0.00025024%","74"
"0x5140d19e102eebe61311bb1b70eb54f83edaea5a","","98.87098753 BNB","0.00025022%","20"
"0x1909cebeae61eb461ebe2a74ec3c8c5293b7eda2","","98.85702953 BNB","0.00025019%","3"
"0xdeb9f92f653ab2fd59dfb8610210b9f25ca7f666","","98.854971 BNB","0.00025018%","69"
"0x1c6cb55cc7380e10790dba2f209e09e9c06d8c3c","","98.80830119 BNB","0.00025007%","3"
"0x3c61e5c411e2f2f99479acec75641966cc9172cf","","98.78490177 BNB","0.00025001%","14"
"0xbea331d54713e743dbea84f1930972d9a8cbbd05","","98.7181325 BNB","0.00024984%","5""0x51c62ce17d5eed8de34df6fb15884aa8adf2391f","","98.71369583 BNB","0.00024983%","229"
"0x5b6e47e2be94acbcdce7f18270c704f09f1ee189","","98.62546286 BNB","0.00024960%","4"
"0x930ddf92e8987aa387757bf124d7a3307bb53027","","98.62337096 BNB","0.00024960%","3"
"0x999690fdabf3d673e51c97f34f7f300424181105","","98.61590926 BNB","0.00024958%","304"
"0x6d6ff814cada3f56b63d4fef8a92bed5cca19f7d","","98.61219237 BNB","0.00024957%","29,944"
"0x23a443a8ae68990ecc5e53e499a973b5c89ae740","","98.59519938 BNB","0.00024953%","4"
"0x1b932c3c9b9cd3e230e37289f37875a88f832df9","","98.55612948 BNB","0.00024943%","3"
"0x7ffde528c92b76221d91bf2a19e59f84353a6de8","","98.49930037 BNB","0.00024928%","90"
"0x3907d8de714c7c9a22744e7c9e9581f552587a66","","98.48688149 BNB","0.00024925%","44"
"0x38b8a4884ee918aafa12c3da7b35ea96a91e9e16","","98.462 BNB","0.00024919%","1"
"0x8249259f32948edaa72b00df8c55ea4d71697547","","98.40009143 BNB","0.00024903%","8,913"
"0xbc20a31ae2a99198765bb886d767d3e71584d955","","98.4 BNB","0.00024903%","246"
"0x53bf53c59d11706dbe14b71d29de5a2218287c05","","98.39222477 BNB","0.00024901%","55"
"0x78c6f8bdd71d28c14627a223c9ea1e201accd654","","98.3825516 BNB","0.00024899%","16"
"0x7b8ca94278722d53d8d56ae77c581ce95eb4a834","","98.35584706 BNB","0.00024892%","449"
"0xd5089526a7188d4cd9cfb4451ff2049399edc010","","98.23157558 BNB","0.00024861%","1"
"0xfd478c9ed7285052815399f887ad7d9e3ae0b929","","98.16343903 BNB","0.00024843%","23"
"0x6f0fa7121a5ce308c7ce830c7c5629d361e2d4cf","","98.13729972 BNB","0.00024837%","2"
"0x81ac35772d9af0cd7bfe44c9eca09500fff64c1d","","98.123112 BNB","0.00024833%","1"
"0xabe4c35908efb618b25b68942c31ccb6f452cb22","","98.11288512 BNB","0.00024831%","11"
"0x594b934e5c09c6f98e79b7545e2676f1d3b922af","","98.10952066 BNB","0.00024830%","122"
"0x4c260447d1c16fd9bef65ada711a25a908d80a25","","98.106009 BNB","0.00024829%","14"
"0x3b4e1f58cd3a434e348bf335c6ae0c993d3789cb","","98.10390091 BNB","0.00024828%","147,365"
"0x78a388b932cf939501f7b772dd7cf1386cd8996e","","98.10019702 BNB","0.00024827%","3,168"
"0xdac7173e7c52e0705386ec755c4e3bbdfe337a93","","98.09340856 BNB","0.00024826%","4"
"0x6c91fe2162bdbec5644d22df4dba9b06e2a77168","","98.09230407 BNB","0.00024825%","19"
"0x64ce56d8deded74c3581fe88a6859c1b3dd69f07","","98.0626372 BNB","0.00024818%","2"
"0xaa3dc66aafc5df1f431af7ef9bec84b66ec0b2b2","","98.05897593 BNB","0.00024817%","26"
"0x82ea09312d9736062dd1162c679630c040fcda6b","","98.02661379 BNB","0.00024809%","1"
"0x96d582e98a5d804bf4c53300a1f76e56c9b2db3d","","97.96801279 BNB","0.00024794%","2"
"0xe7c8f3d8422c185fd49d9fcc0b72f1d5d8614a44","Defender Of Doge: DOD Token","97.95323397 BNB","0.00024790%","5,208"
"0xea886fdd981487161b8da40fe637fee15a84c664","","97.92601362 BNB","0.00024783%","31"
"0x3d6823f3fc6891a0117c2f0230fc87e68535fb31","","97.91276134 BNB","0.00024780%","7"
"0x9d173e6c594f479b4d47001f8e6a95a7adda42bc","CryptoZoon: ZOON Token","97.90325277 BNB","0.00024777%","590,793"
"0xba95c59cb9fb8a335502412225d155c76d259243","","97.89697445 BNB","0.00024776%","2,036"
"0x5ebcf82085e06079b042f00e0654b75ba1a5e54d","","97.88693673 BNB","0.00024773%","44"
"0xfce79ae107c6c6c670865ebdfa64d8bc78168215","","97.87583324 BNB","0.00024771%","3"
"0xf901aa6c4d11c66dc341ae8db638fa30882e3d95","","97.75986538 BNB","0.00024741%","23"
"0x0d9402e2725f2b36d0295a75b37d7f214837751a","","97.70864472 BNB","0.00024728%","56"
"0x09b0df5f74f276ca06e9558f3a33d63f78d54eab","","97.63098432 BNB","0.00024709%","10"
"0x1cdff2bd302390ed956788f588e10656f0671c0b","","97.58179956 BNB","0.00024696%","0"
"0xb7dacf54a54bfea818f21472d3e71a89287841a7","","97.55300729 BNB","0.00024689%","30,651"
"0x270ce1ed16df85f358a32dccd94711b30a4727dd","","97.51991792 BNB","0.00024680%","41"
"0x5e1bd8f6e23e87c277ddcd0a8eba7cb976019778","","97.49868062 BNB","0.00024675%","1"
"0x55b9a265945d12d52961f2e928245b302613427f","","97.46910107 BNB","0.00024668%","15"
"0xdf994302c624bfe773b7189bc9f5976bfba182db","","97.4675032 BNB","0.00024667%","12"
"0x7d0dda5287035cdf41142aac98fb3b60f47ff16e","","97.45339273 BNB","0.00024664%","0"
"0xeb709df95a12952dc20688a98dd832a9a80c62b6","","97.39397193 BNB","0.00024649%","8"
"0x76fc07327a74c8fe38a43e3d40f42af66f1a059a","","97.38938848 BNB","0.00024647%","48"
"0xbf61817385f72bbf5c8769aa885714597d1d6ec8","","97.38717036 BNB","0.00024647%","277"
"0xd604fec7a2f0cf4fd46e73e1c65160b77f3447b2","","97.30643239 BNB","0.00024626%","221"
"0xa7434d8514004dc55c28d901f86c969e8dc97a90","","97.29386108 BNB","0.00024623%","679"
"0xa16b606f472ffbadfecb23f9042c5bf3643b0675","","97.28636676 BNB","0.00024621%","3,683"
"0xacd7a2991f3514e215034ace732bafe005185c94","","97.27932854 BNB","0.00024620%","2"
"0x6fe605c946cacc77e0344dca365b58244e89f3d3","","97.1000008 BNB","0.00024574%","2"
"0xfe8a8c91060e211241844a9a5a9886e5f02f35d4","","97.05594098 BNB","0.00024563%","2"
"0xe9f7937ebcb4a9f1ed6137774955f23009b0f8d9","","97.03691538 BNB","0.00024558%","30"
"0xf999cc608315ca85f0bcae75cac73b059cc883cd","","97.000042 BNB","0.00024549%","484"
"0xfad8e46123d7b4e77496491769c167ff894d2acb","Fox Finance: Old FOX Token","96.99993351 BNB","0.00024549%","165,110"
"0x045220b9d265c85000eb8ef4da53226e93a14bba","","96.9995 BNB","0.00024549%","3"
"0x4edb8e1f14892d562a976b8b51693b892cfb162a","","96.9985 BNB","0.00024548%","3"
"0x828892f5288f49b280018615ca4327715e0a17e1","","96.99541303 BNB","0.00024548%","170"
"0x96d28b6fbafde3da9fe8581721f9193e75d6c9c9","","96.98146444 BNB","0.00024544%","43,574"
"0x2a00d7d2de1e147a3bcaa122b4ec5d6f9f0c1147","","96.97 BNB","0.00024541%","8,174"
"0x07ccbe89671e72c5dc967f90dde7003b3da0fc09","","96.95973827 BNB","0.00024539%","2"
"0x0d8d119e949eb3e33adeb01bfa836d754e33be76","","96.946539 BNB","0.00024535%","1"
"0xf733761951360f792e8073f876e55006ee3e2896","","96.90074763 BNB","0.00024524%","19"
"0xd71a211807235f7bc4fc53d3f5fc7dde8c2523a0","","96.90046391 BNB","0.00024524%","30"
"0x0dfb609a2e0321946ce276a39f91ef645de6f8d2","","96.89024025 BNB","0.00024521%","8"
"0x4645863205b47a0a3344684489e8c446a437d66c","","96.8283821 BNB","0.00024505%","411"
"0x813d9eb6007e3fd32ca32f813c8c8a2bdcda81d3","","96.78794218 BNB","0.00024495%","58"
"0xc5f77391ddd17be6f501576388db79f6341980e9","","96.76824148 BNB","0.00024490%","47"
"0x17fcaff3d2bf130c784b97ba96de7f476f9cdaf4","","96.69092855 BNB","0.00024471%","3,630"
"0x29dedfbaee8f86988c578d736660d6887a0ac0f5","","96.675142 BNB","0.00024467%","4"
"0xf86b9d7d2608d0b738b761f3f00541869b5d0a82","","96.65678121 BNB","0.00024462%","786"
"0xe98d0df1ace898c80fdcbd9e428538ac2dcc981c","","96.65 BNB","0.00024460%","7,647"
"0xbec9c6ec58a532cd8aca0af9ce28bf814651b917","","96.57821568 BNB","0.00024442%","1,149"
"0x1e04ddadd8736a35c92b86a576a5cb08c44f50ed","","96.56692218 BNB","0.00024439%","2"
"0x66fa2f9b99b19d7f43e2929cea74a6823c1ae7c6","","96.48448517 BNB","0.00024418%","106"
"0xc33e0b83d395fbba0e2e463b10029f8379ad9c7e","The 80/20: GS50 Token","96.42846537 BNB","0.00024404%","1,774"
"0xfa8bb7590209ea1d141a526e506d29fd17c025c8","","96.30802318 BNB","0.00024374%","1"
"0x820ac507ad8fc0954322e2a0db6211941c414df5","","96.30130046 BNB","0.00024372%","4"
"0xb0e2e307b4d5dc4b40d1dda8569e4b0b5b1316e5","","96.25076773 BNB","0.00024359%","10"
"0x7c0629bbbaf7d68ffaa393e3fedc9b633679fa5f","OKX: Hot Wallet","96.23559055 BNB","0.00024355%","499,201"
"0x5ab26150172dbe0d82ffa4fefdaa8f342bcc89c0","","96.18001272 BNB","0.00024341%","39"
"0xdac08c5f85ebf9e81369112cd03d00faf5d788a3","Cyberspace: Deployer","96.14175484 BNB","0.00024332%","49"
"0xdfcd5414a93e2c781316f464f151f337a10e6584","","96.13996094 BNB","0.00024331%","3"
"0xc7d4515ba4c82c98a5a81d2a5ef98dcf35314314","","96.11027078 BNB","0.00024324%","37,130"
"0xdb81f3c210e761b47bfde89b6a1668cafdf3b6e4","","96.10690816 BNB","0.00024323%","34"
"0xb8fafc9826b4a44532a12111bfbc4f15b8639589","","96.07466785 BNB","0.00024315%","1,421"
"0xc96384421d41d1d503f21b581ff3a01a214715f7","","96.0705193 BNB","0.00024314%","1,681"
"0x5a60defa4df000e20224d130f0d82cf5b26fdd8e","","96.04753682 BNB","0.00024308%","2"
"0xc7e3d3c46bb940e1ae9a1b6d09deeb8879ee5fe4","","96.03011923 BNB","0.00024303%","274"
"0x4708cb745e9c4bf33a227ba963adfd1e05b435b6","","96 BNB","0.00024296%","2"
"0xf5d55f000305b5c062b03d0b5c2be032007062b9","","95.96766476 BNB","0.00024288%","0"
"0x7dab577274cd57bb7b651a463a5a88bc4108b57c","","95.94799136 BNB","0.00024283%","24"
"0x6e26cfca3777749934d6b9717ae1887f46dabe49","","95.94487505 BNB","0.00024282%","6,507"
"0xa287a87186d75780fa32f1c23210e4af2b92a709","","95.91229428 BNB","0.00024274%","47"
"0x53f78a071d04224b8e254e243fffc6d9f2f3fa23","Kucoin: Hot Wallet 2","95.89277169 BNB","0.00024269%","2,130,079"
"0x0c8cfa0cc7ef9d2ad75f1cc50c1d786f68b69429","","95.89107732 BNB","0.00024268%","1""0x6bd52df581d1ba20a8c5a8476d7e7f1cb4c77937","","95.88929953 BNB","0.00024268%","4"
"0x4a56d9627bc3f3a44708311e87f70e437a22823c","","95.87048236 BNB","0.00024263%","3"
"0x300b12e2545d4ac57e01996758910ddc23cde757","","95.85133063 BNB","0.00024258%","403"
"0x0317bca9696a7d48f6f64efad4623e81d79f070e","","95.77492766 BNB","0.00024239%","0"
"0x9271443ce63f515f3310e27d822553cca7404059","","95.72064043 BNB","0.00024225%","0"
"0x763afc9d8bc690e89cedde83772296b695cea5e3","","95.62238524 BNB","0.00024200%","260"
"0x1c8ee73cb1531611db2a492683200ed6a27bab57","","95.60863134 BNB","0.00024197%","5"
"0x2aa007caa48dd0e1d27a629d4e7fb4586b370ba9","","95.60486082 BNB","0.00024196%","21"
"0x8286688b8fbc82d5a86f15eddb83c977fda527e8","","95.59911997 BNB","0.00024194%","699"
"0xd5adac055833e8f765c12730392ade5f945c6391","","95.58991642 BNB","0.00024192%","44"
"0xffe811714ab35360b67ee195ace7c10d93f89d8c","","95.58813842 BNB","0.00024192%","20,439,343"
"0xe9f4220204488cc0b123a8afc2f4271d78982f47","","95.51 BNB","0.00024172%","12"
"0x53cd2d3e6944278b600b8d90a361cd1e8fa1ad5a","","95.50273979 BNB","0.00024170%","48"
"0x0edd243fe850caab45c2fcd95c39c243b5333581","","95.49206339 BNB","0.00024167%","415"
"0x888cf229d367c5e80832f3c944e4a0915b6af15f","","95.4860188 BNB","0.00024166%","798"
"0x406c22b8740ae955b04fd11c2061e053807e2a69","","95.47999668 BNB","0.00024164%","150,452"
"0x7820f586f9ad3dac9dcae9b3483bd49a18e052a5","","95.45725437 BNB","0.00024158%","27"
"0xb80a582fa430645a043bb4f6135321ee01005fef","Rhino.fi: Bridge","95.40632315 BNB","0.00024146%","185,858"
"0xbe7e7f15b65cfc36ec8ab1374d800ec6766ee011","","95.30622291 BNB","0.00024120%","9"
"0x93e7ac6dcf5fa8f90d95b9a088f97cb75fc58539","","95.30570148 BNB","0.00024120%","12"
"0xd60fd4d04071afebb0b75a9720fcba82f56ff0e3","","95.27041947 BNB","0.00024111%","1"
"0xe2604c9561d490624aa35e156e65e590eb749519","GoldMiner: GM Token","95.25497824 BNB","0.00024107%","73,116"
"0xd4be07e657f2e8a27ff254cba8300c28e95e648e","","95.24991499 BNB","0.00024106%","13"
"0x2fd6c2e25f484370de78c3c1db7413887abf589e","","95.24724981 BNB","0.00024105%","2"
"0xea97494449f23c112e2625e9605aecb84c85bf3a","","95.22044381 BNB","0.00024098%","2"
"0x0419d02f819ac932e38ca721cd295f8f7f11e5cb","","95.21053607 BNB","0.00024096%","7"
"0x7bbf26484eb8d5b3606e3494a005b3da77428f7e","","95.20008311 BNB","0.00024093%","23"
"0x5fd9468582d329b40c056abab9fc85c978216751","","95.1855791 BNB","0.00024090%","3"
"0x8cd33117b34bb6ba72989039c94c8a2014336df5","","95.13793904 BNB","0.00024078%","7"
"0xca0ec2eb9292c984394dff38e827b1590b0f6db1","","95.08020211 BNB","0.00024063%","2"
"0x3595414ab059bad956594bca289d5d5571716e03","","95.07039432 BNB","0.00024061%","49"
"0x0d848c36b4c59b689218468b906865ab5bba8947","","95.04309937 BNB","0.00024054%","23"
"0x53fec1f03b71aa84bd5b9ff9272435cd2ce0cf3b","","95.01506479 BNB","0.00024047%","126,899"
"0x3a24cd10acdb536b3ce2d0504783e1760c93a864","","95.00110927 BNB","0.00024043%","18"
"0x1a5f0066692bce99e41c92263539531cd7f2ef7f","","95.000005 BNB","0.00024043%","6"
"0x51572f67dd77f9476ac79f9328e02ece96ddacc4","","95 BNB","0.00024043%","1"
"0x160aae65e99fddc88593dbe7b25e50775790e86c","","94.999484 BNB","0.00024043%","4"
"0xb4bafa604b1c032b9ce8da83ca5a38e51ec68d38","","94.97558024 BNB","0.00024037%","1"
"0xa6a0f9223300a8003279ab0345da87b35cc6c676","","94.85912768 BNB","0.00024007%","3"
"0xfdb827b210d479740213014fe04f3dee4cd9eb73","","94.81495481 BNB","0.00023996%","7"
"0x553125d812c0c81108bf694dda57247eab3b3c46","","94.80462363 BNB","0.00023993%","9"
"0xeca6f5cefc7c033d036c5a3a687a7c80f2975bf9","","94.72399 BNB","0.00023973%","10,332"
"0x2cb5ea673f22ef5fb3d0f5638e7fb69745073fc8","","94.662 BNB","0.00023957%","7"
"0x25fad6e9ab8d71adc5677b0104a142b47fc95f21","","94.64323228 BNB","0.00023952%","2"
"0xc1d8f99897a9fb302a7426f45e5045021c310163","","94.62520745 BNB","0.00023948%","17"
"0xc146a672c85b408a9a7bc00f74ad567b7684134c","WardenSwap: Fee Collector","94.57500727 BNB","0.00023935%","1,156"
"0xa7d51253ae3498f8cadc8627e1c787b4ed6e334f","","94.52645191 BNB","0.00023923%","3"
"0x86c3e4ffacdb3af628ef985a518cd6ee22a22b28","Octans: OCTA Token","94.51788232 BNB","0.00023921%","57,711"
"0xf6f5f0490c88294b81d55a3fcee874539de8a0ff","","94.49978747 BNB","0.00023916%","0"
"0x3a9b888a03a1f193dd94b348d36d2ee5067e47c0","","94.49092683 BNB","0.00023914%","14"
"0xbbbece5aa138907fa290573eb4e6399d24849d38","","94.40762703 BNB","0.00023893%","1"
"0xcee638c25d4f55586f1ce60856aa54b68ac309d5","","94.39715 BNB","0.00023890%","10,971"
"0x478c1a5c1a1ee1be30e6a7099ef145a759722dc8","","94.38679639 BNB","0.00023888%","747"
"0xe0948c933ff574d58db56f47fbafc27c3348eaed","","94.38355117 BNB","0.00023887%","51"
"0xc35a8e70b0530d2bff51daedbcf752d8dafde91b","","94.34912501 BNB","0.00023878%","525"
"0xd0e4a2082068a63ac6afb4cc9e25cd555a95a491","EXTOCIUM: Deployer","94.34523506 BNB","0.00023877%","102,843"
"0x148ceba8d1fcd9ec250fca1aa3f72db421aba8f2","","94.30236366 BNB","0.00023866%","2"
"0x7f9df52d4433ccfb509e0fda908fff409c534b70","","94.28982856 BNB","0.00023863%","42"
"0x0259480b3aaeb4083d9ec8ce7b799a01f6e39ddd","","94.213452 BNB","0.00023844%","2"
"0xe1fcff52508ff1992b111d3f0eefe30dcff8ab1c","","94.21138537 BNB","0.00023843%","144"
"0xaf3afd92320a563e1c18c8b6efb5043c39c16455","","94.16967005 BNB","0.00023833%","8"
"0x68c823858a764433780a82a9c74a801093b7661d","","94.14508795 BNB","0.00023826%","6"
"0xe455cb42a621f84cd35c193135cd30e13ff2d840","","94.13832109 BNB","0.00023825%","2,944"
"0x09c7322acf7727cbf0c459486d25a2e86895403d","","94.07305903 BNB","0.00023808%","5"
"0x23d5c48c73c51668f4eb3f33fb349f8d0cf4c748","","94.0273856 BNB","0.00023797%","48,422"
"0xf18129e8b964f7a4d28645a66715d93ba1848732","","94.02123197 BNB","0.00023795%","1"
"0x57716ecc1be82a7e5c513881e46647a7c2f5347d","","94.00927607 BNB","0.00023792%","2"
"0x16077313499b3e563ee2ea2fd9a50b7e01b6f8a4","","94.009 BNB","0.00023792%","2"
"0x2b52bd68604546d60c0b78bd197f029b641d6dff","","94.00176427 BNB","0.00023790%","3"
"0x621526a9fcf62ad1c4a5f17603f6f996a608ff2a","","94.00008431 BNB","0.00023790%","11"
"0xe3a446724405cc64f39d055d07816055e18d61ef","","93.99906714 BNB","0.00023789%","19"
"0x0070224980f750fa66d5ceb3dc99b8ec16d37e03","","93.99889562 BNB","0.00023789%","289"
"0x5b59e8b46fbe2d473ff44ad77eac7a9445781e8c","Binamon: Deployer 3","93.97578923 BNB","0.00023783%","1,339"
"0x97570245b1bc2a127720a1af4620de3cd2cae2c9","","93.97100346 BNB","0.00023782%","52"
"0xf7010dd9f3266b89d83bb853500542ff270983a2","","93.94941309 BNB","0.00023777%","255"
"0x804e78f6ee1cb7ee447c415aa73ade9f0872037a","","93.94742996 BNB","0.00023776%","563"
"0x41d6db6efa954f9850dc2970f4e173213099f6cc","","93.9336799 BNB","0.00023773%","10"
"0x98cf5948c7b26ff23c1ca3f49c9d3728d144d4c3","","93.90805878 BNB","0.00023766%","151"
"0x80f48734eac79fb6da07005925daa373b249b936","","93.81760919 BNB","0.00023743%","5,379"
"0x5952cb8bd53816c34246937e8c71b97b492f1b81","","93.80469585 BNB","0.00023740%","1"
"0xb6f95697b053637d5039a070d04da80004d348b5","","93.8 BNB","0.00023739%","16,562"
"0xe507cb2cf7a610581398de9e54d011784720aa1c","","93.75290003 BNB","0.00023727%","1,005"
"0x2af601b12d60f89131ba4d2eff2347a573aa5680","","93.73045027 BNB","0.00023721%","4"
"0x39e9c72bcb7fb0c4565198cbaacc3e029b07c4e2","","93.70763523 BNB","0.00023716%","3"
"0xe60314ddc46a73d825271115036bcce63502a9e0","","93.5 BNB","0.00023663%","1"
"0x2e967c1493fa3a8a405a9b8d5ca5e39a6bb5f338","","93.49491824 BNB","0.00023662%","2,771"
"0x6e22f35edd57133d68fd915f53cb9d0886032d6b","","93.43833714 BNB","0.00023647%","98"
"0xcb48286c4036d756137f6b4e16393c5a79395a65","","93.43682602 BNB","0.00023647%","9"
"0x9a5994d2e05f382f70a6809c8d4e147db30d93aa","","93.42149081 BNB","0.00023643%","16"
"0xcf8ea1db96d951f6a7bde7f1eac53ed1155674d1","","93.40186584 BNB","0.00023638%","1"
"0xccf536693dd0d17de30e5abd0d5a0fb86ef5e2e5","","93.39780178 BNB","0.00023637%","2"
"0x465d57fb5f4c2ea484fb8d082752ce5acd046b26","","93.39584715 BNB","0.00023637%","282"
"0xfe7d56f8495505a15964b34b69936cd0cbe03717","","93.37053518 BNB","0.00023630%","10"
"0xf41dda91f4d113b7a4760e6a152b9faaf72f079c","","93.3477105 BNB","0.00023625%","50"
"0xecc37260b771b89bd128c8038e4546b29b5694bb","","93.30085059 BNB","0.00023613%","53"
"0xf8dba1252281c189aa5c533dfa60b7bbc20d0bc3","","93.3 BNB","0.00023612%","12"
"0x900e536ca7988119b2ecb2b687c4a3a059ead8b0","","93.25774588 BNB","0.00023602%","2"
"0x879dd6b00b9d500dcbef07303730db1226687c4d","","93.25674583 BNB","0.00023602%","511"
"0x6fb77aaf5b25f9857e7173aefc5ddd78dd65a4e2","","93.22546751 BNB","0.00023594%","2"
"0x6b4811778d8fd244b5bc2f0ebbe528965c6c5c7e","","93.17074881 BNB","0.00023580%","18""0xf802eafd2933ff1ad4aaddb3400c82a1e994f0ed","","93.17 BNB","0.00023580%","3"
"0xa16c399c4c6693709402dc81ff7158529faafda4","","93.15821256 BNB","0.00023577%","670"
"0x8009b8e0d6abafcd7a56e007dbd62d444d7b8962","","93.13000931 BNB","0.00023569%","2"
"0x4a6356b60996f44544956198e50ec91c7edc4ca1","","93.12270699 BNB","0.00023568%","22"
"0x24630a510b30673a32baf5621fae3ace1599b95c","","93.10820485 BNB","0.00023564%","20"
"0x992701c853301b120a6db0e4767aeecc737c515a","","93.09785183 BNB","0.00023561%","283"
"0x1fa78f53c97db27445c35e8843ac2fc88ca12c4b","","93.09146606 BNB","0.00023560%","10"
"0xaad77172d509e67ed90b2d482275bd2c653f43d0","","93.07835119 BNB","0.00023556%","4"
"0x1a2139809b1e5383e0873c0e352ddb57c2b8e4b3","","93.07794522 BNB","0.00023556%","6"
"0x85591bfabb18be044fa98d72f7093469c588483c","","93.00863866 BNB","0.00023539%","301"
"0x0b61b8b331f7bfbc960d392e68cf18ef6bb7ce5f","","93.00093288 BNB","0.00023537%","152"
"0x58c23605a479249e5cf40d5913f92fc163efaaf5","","92.89636776 BNB","0.00023510%","760"
"0x22b96882e3b68655664f49ad5bca566b16fd9725","","92.76361458 BNB","0.00023477%","983"
"0xbcf868f4d4dd8aa2c7bbd84ab503d8b6a9420d1f","","92.68849285 BNB","0.00023458%","6"
"0xd28839057d6e592f95c6bed9da450581ecf6093d","","92.6314235 BNB","0.00023443%","42"
